Date,SPY,AAPL,GOOGL,NVDA
2022-05-26,389.0977783203125,141.85105895996094,107.40315246582031,17.82439613342285
2022-05-27,398.64990234375,147.63246154785156,111.91080474853516,18.78296661376953
2022-05-31,396.41302490234375,146.8431854248047,113.3510971069336,18.644174575805664
2022-06-01,393.2066650390625,146.71495056152344,113.48062133789062,18.292699813842773
2022-06-02,400.6946716308594,149.18141174316406,117.19764709472656,19.562801361083984
2022-06-03,394.11865234375,143.42962646484375,114.12728118896484,18.692100524902344
2022-06-06,395.31866455078125,144.17941284179688,116.39854431152344,18.75800323486328
2022-06-07,399.1106262207031,146.71495056152344,116.72635650634766,18.897796630859375
2022-06-08,394.771484375,145.9750213623047,116.77069091796875,18.624149322509766
2022-06-09,385.3826599121094,140.7263641357422,114.42071533203125,18.024911880493164
2022-06-10,374.2082214355469,135.290283203125,110.7599868774414,16.952287673950195
2022-06-13,360.00018310546875,130.11070251464844,106.00820922851562,15.626983642578125
2022-06-14,358.9154052734375,130.97889709472656,106.33004760742188,15.815744400024414
2022-06-15,364.0322570800781,133.61306762695312,109.36803436279297,16.505859375
2022-06-16,351.98419189453125,128.3151397705078,105.6505126953125,15.581043243408203
2022-06-17,352.74298095703125,129.79502868652344,106.75650024414062,15.859685897827148
2022-06-21,361.6228332519531,134.0471954345703,111.14110565185547,16.544809341430664
2022-06-22,360.9671936035156,133.53416442871094,111.08480834960938,16.339075088500977
2022-06-23,364.5055847167969,136.4149932861328,111.8365707397461,16.204246520996094
2022-06-24,376.0946044921875,139.759521484375,117.54887390136719,17.10409164428711
2022-06-27,374.6581115722656,139.759521484375,115.41511535644531,16.8474178314209
2022-06-28,367.00274658203125,135.5961456298828,111.60293579101562,15.961556434631348
2022-06-29,366.7038879394531,137.3621368408203,111.29803466796875,15.522120475769043
2022-06-30,363.724609375,134.8857879638672,108.56941986083984,15.139610290527344
2022-07-01,367.57159423828125,137.06614685058594,108.34474182128906,14.504424095153809
2022-07-05,368.2657775878906,139.66087341308594,112.85388946533203,14.944857597351074
2022-07-06,369.50958251953125,141.00262451171875,114.15816497802734,15.11064624786377
2022-07-07,375.0437316894531,144.38658142089844,118.35395812988281,15.837714195251465
2022-07-08,374.73529052734375,145.06732177734375,118.92239379882812,15.817739486694336
2022-07-11,370.45440673828125,142.9264373779297,115.25868225097656,15.132617950439453
2022-07-12,367.17626953125,143.90313720703125,113.6086654663086,15.06270694732666
2022-07-13,365.24798583984375,143.53814697265625,110.95130157470703,15.144600868225098
2022-07-14,364.3609924316406,146.4781951904297,109.96885681152344,15.352335929870605
2022-07-15,371.3221740722656,148.1553497314453,111.3737564086914,15.741837501525879
2022-07-18,368.25616455078125,145.0969696044922,108.63618469238281,16.080406188964844
